INFO 2024-06-11 14:37:59,627 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 16:38:26,380 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 16:39:25,383 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 16:43:18,687 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 16:45:26,372 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 16:48:42,053 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 16:53:03,088 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 16:53:45,113 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 16:54:00,259 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 17:03:53,456 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 17:05:40,936 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 17:10:19,025 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 17:32:26,764 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 17:35:02,314 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 17:36:21,056 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 17:37:34,662 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 17:38:17,635 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 19:20:44,734 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 19:21:28,979 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 19:22:28,419 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 19:24:11,947 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 19:25:56,544 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 19:29:21,381 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 19:29:55,047 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 19:31:22,172 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 19:33:06,841 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 19:33:39,211 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 19:41:59,382 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 19:42:32,709 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-11 19:43:55,194 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 09:38:50,850 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 09:39:41,890 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 10:00:38,005 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 10:04:22,666 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 10:05:56,451 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 10:14:46,657 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 10:17:00,425 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 10:20:03,300 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 10:34:56,535 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 10:40:26,818 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 10:43:33,605 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 11:18:17,644 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 11:32:13,467 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 12:35:39,592 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 14:17:14,798 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 14:17:58,381 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 14:21:57,028 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 14:28:48,475 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 14:29:32,563 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 14:30:37,535 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 14:38:15,864 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 14:52:19,822 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 15:31:28,471 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 15:40:08,461 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 15:46:06,410 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 15:51:10,676 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 15:55:35,522 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 16:03:27,237 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 16:04:14,685 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 16:11:19,165 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 16:12:42,931 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 16:14:01,688 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 16:26:18,374 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 16:34:10,349 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 16:35:58,351 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 16:38:07,419 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 16:40:57,773 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 16:42:36,409 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 16:44:58,199 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 16:49:35,860 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 16:49:53,397 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 16:50:57,990 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 16:51:54,153 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 16:52:14,268 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 17:19:34,550 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 17:27:05,266 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 17:27:23,354 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 17:31:44,548 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 17:44:49,303 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 17:47:30,958 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 17:49:22,371 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 17:51:45,477 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 17:55:46,073 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 17:58:46,291 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 18:09:10,013 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 18:09:24,915 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 18:10:34,400 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 18:10:59,287 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 18:11:12,885 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 18:11:29,446 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 18:12:08,063 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 18:16:16,050 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 18:16:50,416 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 18:25:35,068 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-12 18:26:32,203 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-13 10:13:47,523 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-13 10:13:51,326 main 139 访问根目录 main.py api
INFO 2024-06-14 10:01:45,522 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 10:01:48,471 main 32 访问根目录 main.py api
INFO 2024-06-14 10:02:58,688 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 10:06:45,023 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 10:06:55,923 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 10:07:20,618 main 38 分析评论: review_id='string' id=None comment='string' source=None main.py api
INFO 2024-06-14 10:08:11,566 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 10:09:23,591 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 10:09:50,821 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 10:11:12,687 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 10:12:42,780 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 10:12:44,158 main 38 分析评论: review_id=None id='string' comment='string' source=None main.py api
INFO 2024-06-14 10:13:31,214 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 10:15:46,488 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 10:15:51,579 main 34 分析评论: review_id=None id='string' comment='string' source=None main.py api
INFO 2024-06-14 10:20:46,763 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 10:20:46,925 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 10:20:54,019 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 10:20:58,190 main 35 分析评论: review_id=None id='string' comment='string' source=None main.py api
INFO 2024-06-14 10:21:50,832 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 10:21:55,980 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 10:22:58,697 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 10:26:10,144 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 10:26:51,479 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 10:27:09,340 main 51 分析评论: None main.py api
INFO 2024-06-14 10:27:35,520 main 51 分析评论: <crawler.models.ProductReview object at 0x110b93b50> main.py api
INFO 2024-06-14 12:22:29,764 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 12:24:29,114 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 12:26:37,221 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 12:26:39,446 main 44 访问根目录 main.py api
INFO 2024-06-14 12:27:59,076 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 12:28:21,477 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 12:29:34,147 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 12:29:46,055 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 12:30:08,075 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 12:30:42,583 main 72 分析商品评论: product_id='870308' source='gap' lang='en' main.py api
INFO 2024-06-14 12:33:06,043 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-14 12:39:55,618 main 46 访问根目录 main.py api
INFO 2024-06-15 18:06:59,599 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-15 18:07:00,391 image_resolve 51 Processing directory: /Users/wwfyde/crawler/gap image_resolve.py api
INFO 2024-06-15 18:09:37,934 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-15 18:09:38,482 image_resolve 54 Processing directory: /Users/wwfyde/crawler/gap image_resolve.py api
INFO 2024-06-15 18:10:34,863 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-15 18:10:35,445 image_resolve 57 Processing directory: /Users/wwfyde/crawler/gap image_resolve.py api
INFO 2024-06-15 18:12:08,561 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-15 18:12:09,928 image_resolve 59 Processing directory: /Users/wwfyde/crawler/gap image_resolve.py api
INFO 2024-06-15 18:15:35,899 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-15 18:15:36,871 image_resolve 59 Processing directory: /Users/wwfyde/crawler/gap image_resolve.py api
INFO 2024-06-15 19:18:57,640 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-15 19:18:58,365 process_image 91 Processing directory: /Users/wwfyde/crawler process_image.py api
INFO 2024-06-15 19:19:44,321 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-15 19:19:45,397 process_image 91 Processing directory: /Users/wwfyde/crawler process_image.py api
INFO 2024-06-15 19:21:04,024 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-15 19:21:04,671 process_image 91 Processing directory: /Users/wwfyde/crawler process_image.py api
INFO 2024-06-15 19:21:26,678 __init__ 17 日志配置成功 __init__.py api
INFO 2024-06-15 19:21:27,208 process_image 91 Processing directory: /Users/wwfyde/crawler process_image.py api
INFO 2024-06-15 19:21:27,800 process_image 77 Saving sku data for 660537002 process_image.py api
INFO 2024-06-15 19:21:27,800 process_image 79 Saving product data for 660537 process_image.py api
INFO 2024-06-15 19:21:27,823 process_image 77 Saving sku data for 660492002 process_image.py api
INFO 2024-06-15 19:21:27,832 process_image 77 Saving sku data for 880882002 process_image.py api
INFO 2024-06-15 19:21:27,838 process_image 77 Saving sku data for 880882262 process_image.py api
INFO 2024-06-15 19:21:27,844 process_image 77 Saving sku data for 880882182 process_image.py api
INFO 2024-06-15 19:21:27,849 process_image 77 Saving sku data for 880882152 process_image.py api
INFO 2024-06-15 19:21:27,855 process_image 77 Saving sku data for 880882162 process_image.py api
INFO 2024-06-15 19:21:28,446 process_image 77 Saving sku data for 880882282 process_image.py api
INFO 2024-06-15 19:21:28,452 process_image 77 Saving sku data for 880882072 process_image.py api
INFO 2024-06-15 19:21:28,458 process_image 77 Saving sku data for 880882222 process_image.py api
INFO 2024-06-15 19:21:28,464 process_image 77 Saving sku data for 880882212 process_image.py api
INFO 2024-06-15 19:21:28,469 process_image 77 Saving sku data for 880882202 process_image.py api
INFO 2024-06-15 19:21:28,475 process_image 77 Saving sku data for 880882292 process_image.py api
INFO 2024-06-15 19:21:28,475 process_image 79 Saving product data for 880882 process_image.py api
INFO 2024-06-15 19:21:28,487 process_image 77 Saving sku data for 880882232 process_image.py api
INFO 2024-06-15 19:21:28,492 process_image 77 Saving sku data for 880882142 process_image.py api
INFO 2024-06-15 19:21:28,498 process_image 77 Saving sku data for 880882192 process_image.py api
INFO 2024-06-15 19:21:28,504 process_image 77 Saving sku data for 880882272 process_image.py api
INFO 2024-06-15 19:21:28,509 process_image 77 Saving sku data for 880882242 process_image.py api
INFO 2024-06-15 19:21:28,524 process_image 77 Saving sku data for 853472002 process_image.py api
INFO 2024-06-15 19:21:28,536 process_image 77 Saving sku data for 871510002 process_image.py api
INFO 2024-06-15 19:21:29,107 process_image 77 Saving sku data for 438148022 process_image.py api
INFO 2024-06-15 19:21:29,720 process_image 77 Saving sku data for 438148012 process_image.py api
INFO 2024-06-15 19:21:30,299 process_image 77 Saving sku data for 438148002 process_image.py api
INFO 2024-06-15 19:21:30,659 process_image 77 Saving sku data for 438148032 process_image.py api
INFO 2024-06-15 19:21:30,659 process_image 79 Saving product data for 438148 process_image.py api
INFO 2024-06-15 19:21:30,681 process_image 77 Saving sku data for 447841002 process_image.py api
INFO 2024-06-15 19:21:30,681 process_image 79 Saving product data for 447841 process_image.py api
INFO 2024-06-15 19:21:30,870 process_image 77 Saving sku data for 407759012 process_image.py api
INFO 2024-06-15 19:21:30,870 process_image 79 Saving product data for 407759 process_image.py api
INFO 2024-06-15 19:21:30,894 process_image 77 Saving sku data for 852795002 process_image.py api
INFO 2024-06-15 19:21:30,906 process_image 77 Saving sku data for 427395002 process_image.py api
INFO 2024-06-15 19:21:30,918 process_image 77 Saving sku data for 406640002 process_image.py api
INFO 2024-06-15 19:21:30,931 process_image 77 Saving sku data for 799944002 process_image.py api
INFO 2024-06-15 19:21:30,944 process_image 77 Saving sku data for 586039002 process_image.py api
INFO 2024-06-15 19:21:30,953 process_image 77 Saving sku data for 855740002 process_image.py api
INFO 2024-06-15 19:21:30,954 process_image 79 Saving product data for 855740 process_image.py api
INFO 2024-06-15 19:21:30,972 process_image 77 Saving sku data for 426043012 process_image.py api
INFO 2024-06-15 19:21:30,981 process_image 77 Saving sku data for 408451002 process_image.py api
INFO 2024-06-15 19:21:30,991 process_image 77 Saving sku data for 426043002 process_image.py api
INFO 2024-06-15 19:21:30,998 process_image 77 Saving sku data for 880878022 process_image.py api
INFO 2024-06-15 19:21:30,998 process_image 79 Saving product data for 880878 process_image.py api
INFO 2024-06-15 19:21:31,009 process_image 77 Saving sku data for 880878002 process_image.py api
INFO 2024-06-15 19:21:31,016 process_image 77 Saving sku data for 871313002 process_image.py api
INFO 2024-06-15 19:21:31,021 process_image 77 Saving sku data for 891136002 process_image.py api
INFO 2024-06-15 19:21:31,021 process_image 79 Saving product data for 891136 process_image.py api
INFO 2024-06-15 19:21:31,035 process_image 77 Saving sku data for 838149032 process_image.py api
INFO 2024-06-15 19:21:31,035 process_image 79 Saving product data for 838149 process_image.py api
INFO 2024-06-15 19:21:31,045 process_image 77 Saving sku data for 838149002 process_image.py api
INFO 2024-06-15 19:21:31,049 process_image 77 Saving sku data for 838149012 process_image.py api
INFO 2024-06-15 19:21:31,054 process_image 77 Saving sku data for 838149022 process_image.py api
INFO 2024-06-15 19:21:31,065 process_image 77 Saving sku data for 873271022 process_image.py api
INFO 2024-06-15 19:21:31,075 process_image 77 Saving sku data for 873271012 process_image.py api
INFO 2024-06-15 19:21:31,084 process_image 77 Saving sku data for 873271002 process_image.py api
INFO 2024-06-15 19:21:31,097 process_image 77 Saving sku data for 857646012 process_image.py api
INFO 2024-06-15 19:21:31,106 process_image 77 Saving sku data for 857646022 process_image.py api
INFO 2024-06-15 19:21:31,115 process_image 77 Saving sku data for 857646002 process_image.py api
INFO 2024-06-15 19:21:31,127 process_image 77 Saving sku data for 1000178002 process_image.py api
INFO 2024-06-15 19:21:31,138 process_image 77 Saving sku data for 759210002 process_image.py api
INFO 2024-06-15 19:21:31,144 process_image 77 Saving sku data for 411632002 process_image.py api
INFO 2024-06-15 19:21:31,144 process_image 79 Saving product data for 411632 process_image.py api
INFO 2024-06-15 19:21:31,155 process_image 77 Saving sku data for 434575002 process_image.py api
INFO 2024-06-15 19:21:31,159 process_image 77 Saving sku data for 434575012 process_image.py api
INFO 2024-06-15 19:21:31,159 process_image 79 Saving product data for 434575 process_image.py api
INFO 2024-06-15 19:21:31,173 process_image 77 Saving sku data for 871129082 process_image.py api
INFO 2024-06-15 19:21:31,181 process_image 77 Saving sku data for 871129022 process_image.py api
INFO 2024-06-15 19:21:31,188 process_image 77 Saving sku data for 871129012 process_image.py api
INFO 2024-06-15 19:21:31,197 process_image 77 Saving sku data for 871129052 process_image.py api
INFO 2024-06-15 19:21:31,206 process_image 77 Saving sku data for 871129062 process_image.py api
INFO 2024-06-15 19:21:31,215 process_image 77 Saving sku data for 871129072 process_image.py api
INFO 2024-06-15 19:21:31,225 process_image 77 Saving sku data for 871129042 process_image.py api
INFO 2024-06-15 19:21:31,235 process_image 77 Saving sku data for 871129032 process_image.py api
INFO 2024-06-15 19:21:31,248 process_image 77 Saving sku data for 1000113002 process_image.py api
INFO 2024-06-15 19:21:31,259 process_image 77 Saving sku data for 586063002 process_image.py api
INFO 2024-06-15 19:21:31,272 process_image 77 Saving sku data for 1000114002 process_image.py api
INFO 2024-06-15 19:21:31,815 process_image 77 Saving sku data for 416444002 process_image.py api
INFO 2024-06-15 19:21:31,816 process_image 79 Saving product data for 416444 process_image.py api
INFO 2024-06-15 19:21:32,416 process_image 77 Saving sku data for 416444012 process_image.py api
INFO 2024-06-15 19:21:32,429 process_image 77 Saving sku data for 855189012 process_image.py api
INFO 2024-06-15 19:21:32,439 process_image 77 Saving sku data for 855189022 process_image.py api
INFO 2024-06-15 19:21:32,450 process_image 77 Saving sku data for 547704002 process_image.py api
INFO 2024-06-15 19:21:32,458 process_image 77 Saving sku data for 857615002 process_image.py api
INFO 2024-06-15 19:21:32,458 process_image 79 Saving product data for 857615 process_image.py api
INFO 2024-06-15 19:21:32,469 process_image 77 Saving sku data for 857615022 process_image.py api
INFO 2024-06-15 19:21:33,055 process_image 77 Saving sku data for 857615012 process_image.py api
INFO 2024-06-15 19:21:33,064 process_image 77 Saving sku data for 763097042 process_image.py api
INFO 2024-06-15 19:21:33,064 process_image 79 Saving product data for 763097 process_image.py api
INFO 2024-06-15 19:21:33,074 process_image 77 Saving sku data for 763097002 process_image.py api
INFO 2024-06-15 19:21:33,079 process_image 77 Saving sku data for 763097022 process_image.py api
INFO 2024-06-15 19:21:33,084 process_image 77 Saving sku data for 763097012 process_image.py api
INFO 2024-06-15 19:21:33,572 process_image 77 Saving sku data for 871323002 process_image.py api
INFO 2024-06-15 19:21:33,572 process_image 79 Saving product data for 871323 process_image.py api
INFO 2024-06-15 19:21:33,596 process_image 77 Saving sku data for 891995002 process_image.py api
INFO 2024-06-15 19:21:33,607 process_image 77 Saving sku data for 1000122002 process_image.py api
INFO 2024-06-15 19:21:33,615 process_image 77 Saving sku data for 442564012 process_image.py api
INFO 2024-06-15 19:21:33,615 process_image 79 Saving product data for 442564 process_image.py api
INFO 2024-06-15 19:21:33,625 process_image 77 Saving sku data for 442564022 process_image.py api
INFO 2024-06-15 19:21:33,630 process_image 77 Saving sku data for 442564032 process_image.py api
INFO 2024-06-15 19:21:33,635 process_image 77 Saving sku data for 442564002 process_image.py api
INFO 2024-06-15 19:21:33,647 process_image 77 Saving sku data for 424312002 process_image.py api
INFO 2024-06-15 19:21:33,961 process_image 77 Saving sku data for 431861002 process_image.py api
INFO 2024-06-15 19:21:33,961 process_image 79 Saving product data for 431861 process_image.py api
INFO 2024-06-15 19:21:33,985 process_image 77 Saving sku data for 659618002 process_image.py api
INFO 2024-06-15 19:21:34,458 process_image 77 Saving sku data for 417137002 process_image.py api
INFO 2024-06-15 19:21:34,465 process_image 77 Saving sku data for 417137012 process_image.py api
INFO 2024-06-15 19:21:34,465 process_image 79 Saving product data for 417137 process_image.py api
INFO 2024-06-15 19:21:34,851 process_image 77 Saving sku data for 472792002 process_image.py api
INFO 2024-06-15 19:21:34,851 process_image 79 Saving product data for 472792 process_image.py api
INFO 2024-06-15 19:21:34,868 process_image 77 Saving sku data for 431268012 process_image.py api
INFO 2024-06-15 19:21:34,873 process_image 77 Saving sku data for 431268002 process_image.py api
INFO 2024-06-15 19:21:34,873 process_image 79 Saving product data for 431268 process_image.py api
INFO 2024-06-15 19:21:34,885 process_image 77 Saving sku data for 802614022 process_image.py api
INFO 2024-06-15 19:21:34,889 process_image 77 Saving sku data for 802614102 process_image.py api
INFO 2024-06-15 19:21:34,893 process_image 77 Saving sku data for 802614122 process_image.py api
INFO 2024-06-15 19:21:34,898 process_image 77 Saving sku data for 802614002 process_image.py api
INFO 2024-06-15 19:21:34,898 process_image 79 Saving product data for 802614 process_image.py api
INFO 2024-06-15 19:21:34,907 process_image 77 Saving sku data for 802614032 process_image.py api
INFO 2024-06-15 19:21:34,914 process_image 77 Saving sku data for 416429012 process_image.py api
INFO 2024-06-15 19:21:34,914 process_image 79 Saving product data for 416429 process_image.py api
INFO 2024-06-15 19:21:34,922 process_image 77 Saving sku data for 416429002 process_image.py api
INFO 2024-06-15 19:21:34,929 process_image 77 Saving sku data for 838148002 process_image.py api
INFO 2024-06-15 19:21:34,933 process_image 77 Saving sku data for 838148012 process_image.py api
INFO 2024-06-15 19:21:34,933 process_image 79 Saving product data for 838148 process_image.py api
INFO 2024-06-15 19:21:34,944 process_image 77 Saving sku data for 531510002 process_image.py api
INFO 2024-06-15 19:21:34,944 process_image 79 Saving product data for 531510 process_image.py api
INFO 2024-06-15 19:21:34,954 process_image 77 Saving sku data for 531510022 process_image.py api
INFO 2024-06-15 19:21:34,965 process_image 77 Saving sku data for 821866002 process_image.py api
INFO 2024-06-15 19:21:35,327 process_image 77 Saving sku data for 841725012 process_image.py api
INFO 2024-06-15 19:21:35,327 process_image 79 Saving product data for 841725 process_image.py api
INFO 2024-06-15 19:21:35,342 process_image 77 Saving sku data for 841725002 process_image.py api
INFO 2024-06-15 19:21:35,955 process_image 77 Saving sku data for 875983102 process_image.py api
INFO 2024-06-15 19:21:35,961 process_image 77 Saving sku data for 875983082 process_image.py api
INFO 2024-06-15 19:21:35,966 process_image 77 Saving sku data for 875983022 process_image.py api
INFO 2024-06-15 19:21:35,972 process_image 77 Saving sku data for 875983012 process_image.py api
INFO 2024-06-15 19:21:35,977 process_image 77 Saving sku data for 875983052 process_image.py api
INFO 2024-06-15 19:21:35,982 process_image 77 Saving sku data for 875983062 process_image.py api
INFO 2024-06-15 19:21:35,987 process_image 77 Saving sku data for 875983142 process_image.py api
INFO 2024-06-15 19:21:35,992 process_image 77 Saving sku data for 875983072 process_image.py api
INFO 2024-06-15 19:21:35,996 process_image 77 Saving sku data for 875983042 process_image.py api
INFO 2024-06-15 19:21:36,001 process_image 77 Saving sku data for 875983002 process_image.py api
INFO 2024-06-15 19:21:36,006 process_image 77 Saving sku data for 875983092 process_image.py api
INFO 2024-06-15 19:21:36,011 process_image 77 Saving sku data for 875983032 process_image.py api
INFO 2024-06-15 19:21:36,655 process_image 77 Saving sku data for 875983122 process_image.py api
INFO 2024-06-15 19:21:37,457 process_image 77 Saving sku data for 875983112 process_image.py api
INFO 2024-06-15 19:21:37,457 process_image 79 Saving product data for 875983 process_image.py api
INFO 2024-06-15 19:21:37,481 process_image 77 Saving sku data for 725278002 process_image.py api
INFO 2024-06-15 19:21:37,489 process_image 77 Saving sku data for 878230002 process_image.py api
INFO 2024-06-15 19:21:37,494 process_image 77 Saving sku data for 878230032 process_image.py api
INFO 2024-06-15 19:21:37,500 process_image 77 Saving sku data for 878230092 process_image.py api
INFO 2024-06-15 19:21:37,500 process_image 79 Saving product data for 878230 process_image.py api
